"Sample_id","Contig","reads_number","GD","Diet","Group","num_seqs"
"L1EGH020932","NODE_15722_length_2194_cov_5.943899||full_4",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3670_length_4002_cov_6.757031||full_4",10,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_17094_length_2060_cov_35.429426||full_1",47,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1196_length_13093_cov_13.618193||full_1",27,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_29719_length_1578_cov_23.302035||full_3",45,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6764_length_3880_cov_5.967320||full_8",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_935_length_10620_cov_8.482726||full_4",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1780_length_9417_cov_14.831980||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_855_length_6367_cov_9.374049||full_6",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4296_length_5553_cov_13.109131||full_8",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9345_length_3183_cov_4.122442||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1366_length_11704_cov_12.474547||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5411_length_4540_cov_6.981940||full_6",22,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1887_length_8695_cov_7.397454||full_3",20,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1399_length_7006_cov_8.368436||full_6",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3465_length_7079_cov_40.376566||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3817_length_3835_cov_4.425397||full_2",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1205_length_4983_cov_4.513799||full_4",21,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_289_length_23697_cov_26.573682||full_25",10,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_14808_length_2208_cov_2.360892||full_1",59,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4916_length_5157_cov_10.076049||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_95_length_33523_cov_15.950639||full_33",88,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1385_length_4755_cov_4.993830||full_5",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5485_length_3172_cov_6.326917||full_5",14,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1156_length_5340_cov_9.291012||full_3",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_22171_length_1663_cov_10.563433||full_2",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2302_length_4716_cov_4.715297||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5119_length_1798_cov_42.806655||full_1",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1293_length_8425_cov_5.280406||full_6",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_513_length_12157_cov_8.776979||full_8",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3_length_90335_cov_29.870237||full_1",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_11402_length_2270_cov_8.526862||full_3",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_993_length_12283_cov_9.286065||full_20",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6953_length_3178_cov_6.210695||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6086_length_3567_cov_5.433941||full_4",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1377_length_7708_cov_22.269567||full_14",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9124_length_3239_cov_8.665515||full_5",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_293_length_14330_cov_8.380876||full_1",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2529_length_7262_cov_6.025253||full_15",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_427_length_14126_cov_6.111932||full_4",17,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1153_length_8543_cov_6.786287||full_8",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4674_length_5293_cov_6.359107||full_2",18,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1730_length_7021_cov_7.970141||full_5",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5123_length_2971_cov_9.340878||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_13661_length_1361_cov_3.621746||full_4",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1414_length_11350_cov_9.522886||full_5",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_33_length_55528_cov_26.560146||full_1",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2280_length_7629_cov_6.818722||full_1",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6866_length_3983_cov_10.660132||full_2",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2844_length_7975_cov_5.739268||full_1",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2125_length_5473_cov_4.732004||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_12_length_55476_cov_18.809964||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5565_length_4401_cov_12.801657||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_105_length_35969_cov_31.778582||full_39",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3290_length_5002_cov_9.649485||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2638_length_7732_cov_42.930702||full_3",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3129_length_4957_cov_4.937169||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8219_length_3494_cov_4.404769||full_3",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_91_length_12916_cov_9.902651||full_9",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6083_length_2507_cov_4.986542||full_5",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4857_length_5651_cov_11.441387||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_117_length_26954_cov_17.869549||full_22",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2176_length_3971_cov_5.644280||full_1",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2679_length_7540_cov_13.525985||full_2",24,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3968_length_3309_cov_8.472649||full_4",161,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_949_length_11419_cov_7.559926||full_11",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_18508_length_1877_cov_2.551043||full_1",10,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_465_length_18630_cov_7.125114||full_14",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8440_length_3428_cov_4.119478||full_2",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5616_length_3529_cov_4.136154||full_5",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8495_length_3823_cov_28.852176||full_3",15,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3947_length_6205_cov_4.141951||full_9",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3005_length_7404_cov_64.559668||full_2",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5279_length_3247_cov_10.520363||full_5",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_15109_length_2190_cov_3.314286||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2087_length_6427_cov_13.544884||full_2",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_13975_length_2197_cov_2.889356||full_6",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_673_length_11222_cov_78.146145||full_10",21,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3601_length_4017_cov_23.237506||full_6",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3771_length_3352_cov_6.453443||full_6",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_34_length_51894_cov_10.469666||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4472_length_3426_cov_10.532186||full_5",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6227_length_2908_cov_9.509639||full_2",76,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1478_length_4051_cov_8.130881||full_2",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_216_length_10624_cov_7.308071||full_6",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4763_length_5728_cov_11.086198||full_3",24,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_854_length_10604_cov_6.066547||full_6",55,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3933_length_5923_cov_13.113497||full_2",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_52_length_39597_cov_45.752086||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7354_length_3630_cov_25.013706||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2823_length_5135_cov_2.855512||full_7",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3663_length_6840_cov_9.334709||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1758_length_5535_cov_5.031934||full_2",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2216_length_8629_cov_22.812806||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8041_length_2198_cov_7.388241||full_3",27,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8230_length_1867_cov_6.884106||full_3",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_12845_length_2549_cov_3.505213||full_3",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_487_length_15402_cov_9.652440||full_20",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_11112_length_3041_cov_17.263228||full_5",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_316_length_22062_cov_12.162403||full_8",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1836_length_4718_cov_4.831868||full_3",15,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1200_length_5232_cov_4.745606||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5070_length_3549_cov_6.019748||full_5",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2672_length_7681_cov_10.949253||full_1",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_143_length_30830_cov_15.632559||full_1",47,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10997_length_1827_cov_4.137133||full_3",938,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9258_length_3580_cov_5.718014||full_4",30,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5526_length_4768_cov_10.474008||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_413_length_20620_cov_36.560856||full_22",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6549_length_3977_cov_11.524477||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_772_length_6819_cov_5.849497||full_8",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_12951_length_2775_cov_169.954412||full_4",23,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_973_length_9644_cov_27.209511||full_10",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5080_length_4732_cov_15.352576||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_14628_length_2255_cov_9.284091||full_2",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1162_length_7570_cov_4.302329||full_2",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_48_length_28908_cov_385.435137||full_34",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7334_length_2632_cov_4.529298||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_723_length_10476_cov_4.718453||full_1",27,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3021_length_4738_cov_3.330130||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_644_length_12754_cov_6.538310||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_496_length_11006_cov_10.754726||full_17",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2757_length_4862_cov_5.294778||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7595_length_3542_cov_4.349871||full_2",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4208_length_3328_cov_4.162542||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_265_length_24588_cov_20.668406||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_780_length_10512_cov_4.819642||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1761_length_5857_cov_17.628059||full_1",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1534_length_2841_cov_3.823044||full_5",52,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_494_length_19227_cov_10.320207||full_17",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9520_length_2235_cov_5.646789||full_4",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4171_length_6274_cov_4.045345||full_6",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3473_length_2923_cov_4.012552||full_4",10,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_739_length_11120_cov_15.795391||full_2",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10_length_45987_cov_28.292563||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1606_length_7293_cov_7.564244||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2366_length_4650_cov_5.122742||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1712_length_4331_cov_3.749766||full_3",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_26056_length_1728_cov_2.080693||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_12853_length_2083_cov_4.101085||full_1",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9596_length_1698_cov_1.968351||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_48_length_42790_cov_25.347397||0_partial_1",63,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4063_length_5882_cov_6.901493||full_2",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7026_length_2731_cov_5.742526||full_2",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2831_length_4667_cov_2.902645||full_2",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1379_length_11515_cov_13.349913||full_16",130,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_22357_length_1640_cov_6.003155||full_3",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3094_length_7001_cov_6.071264||full_1",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_493_length_18994_cov_20.981361||full_19",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3259_length_4506_cov_3.563469||full_6",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_26_length_41346_cov_84.750139||full_1",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_22357_length_1640_cov_6.003155||full_1",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8131_length_2468_cov_3.876502||full_3",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8495_length_3823_cov_28.852176||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_106_length_32589_cov_24.864296||full_1",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5827_length_4405_cov_15.059770||full_6",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6410_length_2169_cov_4.267266||full_1",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_520_length_18945_cov_16.049285||full_16",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_394_length_15885_cov_4.989198||full_9",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_984_length_8844_cov_18.392309||full_3",75,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_13344_length_1879_cov_79.432018||full_2",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6111_length_4431_cov_7.208410||full_1",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_19694_length_1978_cov_5.111804||full_5",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_984_length_8844_cov_18.392309||full_2",48,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2566_length_7190_cov_7.543798||full_3",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7096_length_3990_cov_6.444473||full_7",41,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5721_length_3153_cov_28.108780||full_3",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8801_length_2163_cov_3.243359||full_3",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4745_length_3980_cov_13.358726||full_1",1,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_25_length_45063_cov_14.861691||full_56",22,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3511_length_3918_cov_5.995858||full_3",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2038_length_2483_cov_2.474876||full_2",58,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8_length_59640_cov_15.648099||full_1",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4439_length_4824_cov_8.156008||full_2",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3355_length_4201_cov_3.268693||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_165_length_27514_cov_5.801522||full_4",10,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9059_length_2383_cov_3.834192||full_4",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4334_length_3622_cov_8.204654||full_1",34,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1221_length_7590_cov_5.148109||full_5",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_19097_length_1473_cov_3.099436||full_1",27,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1828_length_7399_cov_8.836057||full_2",14,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10164_length_2294_cov_4.595802||full_2",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2367_length_2303_cov_3.620996||full_2",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2708_length_7499_cov_6.452848||full_6",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6618_length_3906_cov_25.020514||full_4",68,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1849_length_4135_cov_5.665686||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1693_length_9665_cov_7.831634||full_14",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3927_length_2401_cov_3.172208||full_2",67,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_233_length_17318_cov_19.231072||full_11",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1995_length_7301_cov_8.301684||full_5",19,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10308_length_2966_cov_4.071797||full_1",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4886_length_5148_cov_10.168663||full_5",49,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_4104_length_4159_cov_6.456140||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8024_length_3728_cov_11.262456||full_1",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8996_length_3275_cov_5.517391||full_2",40,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6647_length_4214_cov_3.664342||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8907_length_2080_cov_11.687407||full_2",39,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2195_length_8241_cov_5.376008||full_9",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3283_length_3016_cov_6.951030||full_1",7,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_215_length_20422_cov_37.611970||full_fragment_1_17",16,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_8_length_62679_cov_114.701121||full_41",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_756_length_9644_cov_19.977057||full_6",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5981_length_4406_cov_7.370260||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1902_length_10118_cov_23.777502||full_4",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3807_length_4274_cov_18.059493||full_7",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5890_length_4962_cov_12.140615||full_1",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3279_length_7009_cov_37.661202||full_3",23,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_9740_length_2257_cov_45.808810||full_1",225,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7718_length_1815_cov_3.310227||full_3",353,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6189_length_3471_cov_4.499415||full_3",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_12539_length_1577_cov_2.810118||full_1",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_681_length_11366_cov_15.567324||full_6",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3163_length_6986_cov_8.816332||full_5",11,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2928_length_4839_cov_6.442517||full_3",14,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_512_length_17516_cov_10.460397||full_24",40,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_27_length_39778_cov_8.029202||full_26",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2832_length_7055_cov_19.932714||full_7",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7095_length_3155_cov_13.577419||full_5",19,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_19837_length_2082_cov_3.181056||full_2",15,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_7826_length_3427_cov_5.987248||full_2",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2396_length_5891_cov_3.602467||full_3",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_566_length_7099_cov_8.375497||full_3",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1313_length_9319_cov_26.981649||full_3",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_3163_length_6323_cov_19.059030||full_3",9,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1183_length_7725_cov_7.234159||full_2",88,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5008_length_4775_cov_75.750212||full_6",3,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_822_length_15168_cov_21.290346||full_2",20,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10768_length_2851_cov_5.177754||full_4",2,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1801_length_5454_cov_11.648824||full_3",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10041_length_3245_cov_4.379310||full_5",13,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1790_length_8095_cov_7.618905||full_2",17,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_27_length_43347_cov_10.542802||full_1",6,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_6851_length_3988_cov_57.342232||full_2",41,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1755_length_6521_cov_4.172904||full_6",8,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_723_length_10476_cov_4.718453||full_2",17,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_11420_length_1305_cov_2.540800||full_4",4,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2555_length_7214_cov_5.619640||full_6",12,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2933_length_6172_cov_6.971228||full_5",5,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_5670_length_1681_cov_4.268143||full_2",846,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_1571_length_4454_cov_4.849511||full_1",81,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_10385_length_2941_cov_21.032918||full_1",16,"D0","FUC","FUC_D0",5671704
"L1EGH020932","NODE_2148_length_8604_cov_9.261551||full_2",4,"D0","FUC","FUC_D0",5671704
